 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
GI VR/AR 2017,Workshop der GI-Fachgruppe Virtual Reality/Augmented Reality,https://easychair.org/cfp/GI-VRAR2017,"Spemannstrasse 36, Tuebingen, Germany",18-Sep-17,17-Nov-17,"['virtual reality', 'augmented reality', 'human computer interaction']",Computing
icABCD 2018,"International Conference on Advances in Big Data, Computing and Data Communication Systems",https://easychair.org/cfp/icabcd2018,"Durban, South Africa",31-Jan-18,6-Aug-18,"['big data', 'computing', 'data communication systems']",Computing
YEF-ECE 2018,2nd International Young Engineers Forum on Electrical and Computer Engineering,https://easychair.org/cfp/YEF-ECE2018,"Costa de Caparica, Portugal",10-Feb-18,4-May-18,"['electrical engineering', 'computer engineering', 'industrial engineering', 'automation']",Computing
ICINCT '18,International Conference on Innovations in Networking and Computing Technologies,https://easychair.org/cfp/icic_18,"TRICHY, India",22-Nov-17,1-Mar-18,"['wireless sensor network', 'cloud computing', 'internet of things', 'big data analytics']",Computing
3rd ISTEC-CoST 2018,"3rd  International Sciences, Technology & Engineering (ISTEC) 2018 - Computer Science & Technology",https://easychair.org/cfp/3rdISTECCoST2018,"Penang, Malaysia",31-Jan-18,18-Apr-18,"['computer science', 'technology']",Computing
FM 2018,22nd International Symposium on Formal Methods,https://easychair.org/cfp/fm2018,"Oxford, UK",22-Jan-18,15-Jul-18,"['interdisciplinary formal methods', 'formal methods in practice', 'tools for formal methods', 'theoretical foundations']",Computing
ICACCT 2018,"11th International Conference on Advanced Computing & Communication Technologies ,2018",https://easychair.org/cfp/ICACCT-2018,"PANIPAT, India",18-Dec-17,17-Feb-18,['advanced computing'],Computing
PAAMS'18,16th International Conference on Practical Applications of Agents and Multi-Agent Systems,https://easychair.org/cfp/PAAMS18,"Toledo, Spain",29-Jan-18,20-Jun-18,"['multiagent systems', 'human agent interaction', 'simulation and prediction', 'cooperation and negotiation']",Computing
PSA 2018,"A Special Issue of Lobachevskii Journal of Mathematics on ""Parallel Structure of Algorithms""",https://easychair.org/cfp/PSA-2018,"Moscow, Russia",30-Oct-17,,"['parallel algorithms', 'structure of algorithm description', 'algorithm properties', 'co design technologies']",Computing
ER(ZR)-2018,"The 13th International Conference on Electromechanics and Robotics ""Zavalishin's Readings""",https://easychair.org/cfp/ER-ZR-2018,"St. Petersburg, Russia",,18-Apr-18,"['robotics', 'automation', 'electromechanics', 'electric power engineering']",Computing
Ada-Europe 2018,23rd International Conference on Reliable Software Technologies,https://easychair.org/cfp/AdaEurope2018,"Lisbon, Portugal",5-Feb-18,18-Jun-18,"['real time and embedded systems', 'reliable software', 'security in safety critical systems', 'ada language and technologies']",Computing
AH2018,The 9th Augmented Human International Conference,https://easychair.org/cfp/AH2018,"Seoul, South Korea",1-Nov-17,7-Feb-18,"['augmented reality', 'brain computer interface (bci)', 'wearable computing', 'augmented human']",Computing
ICCCN-2018,"2nd International Conference on Communication, Computing and Networking",https://easychair.org/cfp/ICCCN-2018,"Chandigarh, India",,29-Mar-18,[],Computing
IWAIT2018,International Workshop on Advanced Image Technology 2018,https://easychair.org/cfp/IWAIT2018,"Chiang Mai, Thailand",1-Nov-17,7-Jan-18,"['pattern recognition', 'image processing', 'multimedia', 'computer vision']",Computing
DSMIE-2018,"International Conference on Design, Simulation, Manufacturing: The Innovation Exchange",https://easychair.org/cfp/DSMIE-2018,"Sumy, Ukraine",15-Dec-17,12-Jun-18,"['mechanical engineering', 'chemical engineering', 'manufacturing engineering', 'computer engineering']",Computing
DIGITS 2018,"Digital Innovations, Transformation, and Society Conference 2018",https://easychair.org/cfp/digits2018,"New Delhi, India",31-Oct-17,13-Jan-18,"['digitization', 'digital transformations', 'digital innovations']",Computing
CICT 2018,4th IEEE International Conference CICT 2018,https://easychair.org/cfp/CICT2018,"Ghaziabad, India",31-Oct-17,9-Feb-18,[],Computing
CBI'18,The 4th International Conference on Business Intelligence,https://easychair.org/cfp/CBI18,"Béni Mellal, Morocco",31-Jan-18,25-Apr-18,"['natural language processing', 'artificial intelligence', 'machine learning', 'computer science']",Computing
ICCM 2017,3rd International Conference on Computers and Management (ICCM) 2017,https://easychair.org/cfp/ICCM2017,"Kota, India",,28-Dec-17,[],Computing
RESPECT 2018,"3rd International Conference on Research in Equity and Sustained Participation in Engineering, Computing, and Technology",https://easychair.org/cfp/respect2018,"Baltimore, MD, United States",6-Nov-17,21-Feb-18,"['computer science', 'education', 'social science', 'organization science']",Computing
DGfS-Poster-18,Computational Linguistics Poster Session (DGfS-CL-18),https://easychair.org/cfp/dgfsposter18,"Stuttgart, Germany",10-Sep-17,7-Mar-18,"['computational linguistics', 'natural language processing', 'linguistics']",Computing
ALAP 2018,Conference on Algorithms and Applications,https://easychair.org/cfp/ALAP-2018,"Kolkata, India",25-Aug-17,10-Jan-18,"['distributed systems and security', 'vlsi and embedded systems', 'big data and analytics']",Computing
MEP_IE2018,Livro de Metodologia de Pesquisa em Informática na Educação,https://easychair.org/cfp/MEP-IE-2018,"Porto Alegre, Brazil",19-Jul-17,,[],Computing
ReVo2018,Laval Virtual ReVolution 2018,https://easychair.org/cfp/ReVo2018,"Laval, France",18-Dec-17,4-Apr-18,['new media designs'],Computing
FLOPS 2018,Fourteenth International Symposium on Functional and Logic Programming,https://easychair.org/cfp/FLOPS2018,"Nagoya, Japan",4-Dec-17,9-May-18,"['functional programming', 'logic programming', 'program transformation', 'rewriting']",Computing
LFCS 2018,Symposium on Logical Foundations of Computer Science 2018,https://easychair.org/cfp/LFCS2018,"Deerfield Beach, NY, United States",15-Sep-17,8-Jan-18,"['constructive mathematics', 'logics in computer science', 'logic in social sciences', 'epistemic and temporal logics']",Computing
ICACI 2018,The 10th International Conference on Advanced Computational Intelligence,https://easychair.org/cfp/ICACI2018,"Xiamen, China",1-Dec-17,29-Mar-18,"['evolutionary computation', 'neural networks', 'deep learning', 'fuzzy theory']",Computing
HBPSC 2018,"2nd HBP Student Conference - Transdisciplinary Research Linking Neuroscience, Brain Medicine and Computer Science",https://easychair.org/cfp/hbpsc2018,"Ljubljana, Slovenia",11-Oct-17,14-Feb-18,[],Computing
JCDL 2018,ACM/IEEE Joint Conference on Digital Libraries 2018,https://easychair.org/cfp/JCDL2018,"Fort Worth, TX, United States",18-Jan-18,4-Jun-18,"['digital libraries', 'archives', 'museums', 'social networks']",Computing
CFW-ICDCN 2018,ICDCN 2018 Call for Workshops,https://easychair.org/cfp/CFW-ICDCN2018,"Varanasi, India",15-Jul-17,,"['cyber security', 'disaster response', 'distributed computing']",Computing
ICCVIA�?2018,International Conference on Computer Vision and Image Analysis applications,https://easychair.org/cfp/ICCVIA2018,"Cairo, Egypt",20-Jan-18,28-Jan-18,"['human computer interaction', 'multimedia', 'pattern recognition', 'image and video analysis']",Computing
ICCAT' 2018,International Conference on Computer Applications & Technology,https://easychair.org/cfp/ICCAT2018,"Cairo, Egypt",20-Jan-18,28-Jan-18,"['data analysis', 'bioinformatics', 'computer hardware']",Computing
CyCon 2018,10th IEEE International Conference on Cyber Conflict,https://easychair.org/cfp/CyCon2018,"Tallinn, Estonia",8-Jan-18,29-May-18,"['cyber weapons and apt capabilities', 'ai and cognitive cyber security', 'legal aspects of cyber operations', 'ict and critical infrastructure threats']",Computing
ICCDMTA�?018,"2018 International Conference on Computers, Data Management and Technology Applications",https://easychair.org/cfp/ICCDMTA2018,"Cairo, Egypt",20-Jan-18,28-Jan-18,"['big data analytics', 'internet of things', 'security', 'artificial intelligence']",Computing
ICDMAI-2018,"2nd International Conference on Data Management, Analytics and Innovation-2018",https://easychair.org/cfp/ICDMAI-2018,"Pune, India",30-Aug-17,19-Jan-18,"['big data management', 'artificial intelligence and data analytics', 'smart informatics']",Computing
/grafematik/ 2018,Graphemics in the 21st Century—From Graphemes to Knowledge,https://easychair.org/cfp/grafematik2018,"Brest, France",1-Feb-18,14-Jun-18,"['graphemics', 'natural language processing', 'optical character recognition', 'semiotics']",Computing
CONIELECOMP2018,"28th	International Conference on Electronics, Communications and Computers",https://easychair.org/cfp/conielecomp2018,"Cholula, Mexico",24-Oct-17,21-Feb-18,"['biomedical engineering', 'electronics', 'mechatronics', 'computing']",Computing
SCI-2018,2nd International Conference on Smart Computing & Informatics,https://easychair.org/cfp/SCI2018,"Vijayawada, India",30-Oct-17,27-Jan-18,"['computational intelligence', 'cognitive computing', 'intelligent agents']",Computing
GUCON 2018,"IEEE International Conference on Computing, Power and Communication Technologies 2018",https://easychair.org/cfp/GUCON2018,"Greater Noida, India",30-Apr-18,28-Sep-18,"['power & energy including renewable', 'communications', 'computers and automation', 'engineering and technology']",Computing
DS2017,DataSimp2017,https://easychair.org/cfp/DS2017,"Xi'an, Shaanxi, China., China",15-Oct-17,25-Nov-17,"['text or knowledge simplification', 'image data volume simplification', 'audio data content simpliifcation', 'simplify theoretical or prof systems']",Computing
WSDM 2018 Tutorials,WSDM 2018 Tutorials,https://easychair.org/cfp/wsdm2018-tutorials,"Los-Angeles, CA, United States",25-Sep-17,5-Feb-18,[],Computing
IUKM 2018,The Sixth International Symposium on Integrated Uncertainty in Knowledge Modelling and Decision Making,https://easychair.org/cfp/IUKM-2018,,15-Sep-17,15-Mar-18,"['applications', 'uncertainty management', 'knowledge modelling and decision making', 'data ming and machine learning']",Computing
FoIKS 2018,Tenth International Symposium on Foundations of Information and Knowledge Systems,https://easychair.org/cfp/FoIKS_2018,"Budapest, Hungary",1-Dec-17,14-May-18,"['theoretical computer science', 'databases', 'artificial intelligence', 'mathematical logic']",Computing
ICACCT-2018,International Conference on Applications of Computing and Communications Technologies,https://easychair.org/cfp/icacct18,"New Delhi, India",28-Jan-18,9-Mar-18,"['communication & system technologies', 'computing & network technologies', 'application & services']",Computing
ICCE 2018,36th IEEE International Conference on Consumer Electronics,https://easychair.org/cfp/ICCE-2018,"Las Vegas, NV, United States",31-Jul-17,12-Jan-18,"['iot and internet of everywhere', 'ce sensors and mems', 'consumer healthcare systems', 'smartphone and mobile device technologies']",Computing
TBD-BDUC-2017,Special Issue on Big Data in Ubiquitous Computing at IEEE Transaction on Big Data,https://easychair.org/cfp/TBD-BDUC-2017,,15-Oct-17,,"['big data', 'ubiquitous computing', 'machine learning', 'smart application']",Computing
JDF2018,"DEVS days, Workshop RED ""journées DEVS francophones""",https://easychair.org/cfp/jdf2018,"Cargèse, France",30-Nov-17,30-Apr-18,"['modeling', 'modeling and simulation theory', 'discrete simulation', 'devs formalism']",Computing
MedPRAI2018,The Mediterranean Conference on Pattern Recognition and Artificial Intelligence,https://easychair.org/cfp/MedPRAI2018,"Rabat, Morocco",11-Oct-17,27-Mar-18,"['artificial intelligence', 'pattern recognition']",Computing
RCPS-2018,Resilience of Cyber-Physical Systems: From Risk Modelling to Threat Counteraction,https://easychair.org/cfp/rcps2018,,30-Jul-17,,"['cyber physical systems', 'resilience engineering', 'critical infrastructure security', 'computer dependability']",Computing
ICDIS18,2018 First International Conference on Data Intelligence and Security,https://easychair.org/cfp/ICDIS18,"South Padre Island, TX, United States",30-Nov-17,8-Apr-18,"['data management', 'big data', 'data security and privacy', 'data intelligence']",Computing
AFCCC-18,Air Force Cyber Strategy: Transforming Cyberspace to Assure the Third Offset,https://easychair.org/cfp/CyberCollegeCFP1,"Montgomery, AL, United States",2-Oct-17,23-Jan-18,"['cyber', 'cyber defense', 'cyber norms', 'cyber policy']",Computing
ICICTM'18,"The 2nd International Conference on Information and Communication Technology, Malaysia",https://easychair.org/cfp/icictm18,"Kuala Lumpur, Malaysia",15-Jan-18,2-May-18,"['big data', 'security and privacy', 'artificial intelligence', 'ict for maritime technology']",Computing
ICHSA 2018,"4th International Conference on Harmony search, Soft computing and Applications",https://easychair.org/cfp/ichsa2018,"Gurgaon, India",15-Aug-17,7-Feb-18,"['soft computing', 'optimization', 'neural networks', 'evolutionary computation']",Computing
IC3NS-2018,"International Conference on Computing: Communication, Networks and Security",https://easychair.org/cfp/IC3NS-2018,"Lakshmangarh, Sikar, Rajasthan, India",15-Dec-17,23-Feb-18,"['computing', 'communication', 'networks', 'security']",Computing
LPSMT2017,Laboratorio di programmazione di sistemi mobili e tablet 2017,https://easychair.org/cfp/lpsmt2017,"Trento, Italy",31-Dec-17,28-Mar-18,[],Computing
HICSS-51 - SCS&MTR-2018,Supply Chain Security and Mutual Trust Research Minitrack - HICSS - 51 E-Government Track,https://easychair.org/cfp/HICSS-51-SCSMTR-2018,"HI, United States",15-Jun-17,3-Jan-18,"['computer security', 'information security']",Computing
ASPMI-2018,Advances in Security and Privacy of Multimodal Interfaces,https://easychair.org/cfp/ASPMI2018,,,,"['security', 'privacy', 'human computer interface', 'smart health']",Computing
ICTAS 2018,Information Communication Technology and Society Conference 2018,https://easychair.org/cfp/ictas2018,"Durban, South Africa",31-Oct-17,8-Mar-18,"['internet of things (iot)', 'big data', 'soft computing', 'cloud computing (e learning etc)']",Computing
